"자치구","안심 주소","CCTV 용도","위도","경도","CCTV 수량","수정 일시"
"용산구","자치03-01(A1) (한강대로100길 11 대로에서 들어오는길)","자치03-01(A1) (한강대로100길 11 대로에서 들어오는길)","37.5492","126.9727","1","2022-12-01"
"용산구","자치03-01(B1) (한강대로100길 13 대로에서 들어오는길)","자치03-01(B1) (한강대로100길 13 대로에서 들어오는길)","37.5490","126.9726","1","2022-12-01"
"용산구","자치03-01(C1) (동자동 22-72)","자치03-01(C1) (동자동 22-72)","37.5489","126.9741","1","2022-12-01"
"용산구","자치03-01(D1) 20-2차(한강대로102가길 14 현대슈퍼 앞)","자치03-01(D1) 20-2차(한강대로102가길 14 현대슈퍼 앞)","37.5489","126.9731","1","2022-12-01"
"용산구","자치03-02(A1) (한강대로98가길 34)","자치03-02(A1) (한강대로98가길 34)","37.5472","126.9742","1","2022-12-01"
"용산구","자치03-03(00) (갈월동 7-72 아로마빌리지 옆)","자치03-03(00) (갈월동 7-72 아로마빌리지 옆)","37.5470","126.9735","1","2022-12-01"
"용산구","자치03-04(00) (갈월동 56-2 일심빌딩 뒷골목 코너 으뜸부동산 옆)","자치03-04(00) (갈월동 56-2 일심빌딩 뒷골목 코너 으뜸부동산 옆)","37.5455","126.9734","1","2022-12-01"
"용산구","자치03-04(A1) (갈월동 52-6)","자치03-04(A1) (갈월동 52-6)","37.5458","126.9740","1","2022-12-01"
"용산구","자치03-04(B1) (갈월동 50-4)","자치03-04(B1) (갈월동 50-4)","37.5461","126.9743","1","2022-12-01"
"용산구","자치03-05(00) (동자동 17-28 새꿈공원 앞)","자치03-05(00) (동자동 17-28 새꿈공원 앞)","37.5526","126.9739","1","2022-12-01"
"용산구","자치03-05(A1) (후암로57길 17-9 해뜨는집 건너편)","자치03-05(A1) (후암로57길 17-9 해뜨는집 건너편)","37.5526","126.9745","1","2022-12-01"
"용산구","자치03-06(00) (동자동 35-142 미니마트 앞)","자치03-06(00) (동자동 35-142 미니마트 앞)","37.5512","126.9740","1","2022-12-01"
"용산구","자치03-07(00) 21-1차(동자동 7-29 삼익빌라 앞)","자치03-07(00) 21-1차(동자동 7-29 삼익빌라 앞)","37.5525","126.9753","1","2022-12-01"
"용산구","자치03-07(A1) 21-1차(후암로57길 17-32)","자치03-07(A1) 21-1차(후암로57길 17-32)","37.5524","126.9751","1","2022-12-01"
"용산구","자치03-07(B1) 21-1차(후암로49길 28)","자치03-07(B1) 21-1차(후암로49길 28)","37.5527","126.9750","1","2022-12-01"
"용산구","자치03-08(00) (동자동 19-87 계단 위)","자치03-08(00) (동자동 19-87 계단 위)","37.5517","126.9748","1","2022-12-01"
"용산구","자치03-08(A1) (한강대로104마길 27)","자치03-08(A1) (한강대로104마길 27)","37.5511","126.9748","1","2022-12-01"
"용산구","자치03-08(B1) (동자동 19-2 동암교회 앞)","자치03-08(B1) (동자동 19-2 동암교회 앞)","37.5506","126.9753","1","2022-12-01"
"용산구","자치03-10(00) (동자동 21-6 후암서부제일아파트 뒤 외골목)","자치03-10(00) (동자동 21-6 후암서부제일아파트 뒤 외골목)","37.5497","126.9748","1","2022-12-01"
"용산구","자치03-11(00) (갈월동 8-9 공중전화기 옆)","자치03-11(00) (갈월동 8-9 공중전화기 옆)","37.5476","126.9725","1","2022-12-01"
"용산구","자치03-12(00) (동자동 6-3 쪽방지역 내 덕성장 앞)","자치03-12(00) (동자동 6-3 쪽방지역 내 덕성장 앞)","37.5529","126.9752","1","2022-12-01"
"용산구","자치03-18(00) 21-1차(남영동 95-2)","자치03-18(00) 21-1차(남영동 95-2)","37.5426","126.9736","1","2022-12-01"
"용산구","자치03-19(00) 21-1차(갈월동 93-55 다이소 앞)","자치03-19(00) 21-1차(갈월동 93-55 다이소 앞)","37.5419","126.9719","1","2022-12-01"
"용산구","자치03-19(A1) (갈월동 95-2 남영역 굴다리 양방향)","자치03-19(A1) (갈월동 95-2 남영역 굴다리 양방향)","37.5417","126.9714","1","2022-12-01"
"용산구","자치03-19(B1) (갈월동 95-2 남영역 굴다리 양방향)","자치03-19(B1) (갈월동 95-2 남영역 굴다리 양방향)","37.5417","126.9714","1","2022-12-01"
"용산구","자치03-20(00) (갈월동34-13 주차장 앞)","자치03-20(00) (갈월동34-13 주차장 앞)","37.5462","126.9732","1","2022-12-01"
"용산구","자치03-20(A1) (한강대로92길 14(갈월동 14-72) 골목길)","자치03-20(A1) (한강대로92길 14(갈월동 14-72) 골목길)","37.5459","126.9728","1","2022-12-01"
"용산구","자치03-21(00) (한강대로84길 14 미성회관 옆 사거리)","자치03-21(00) (한강대로84길 14 미성회관 옆 사거리)","37.5436","126.9733","1","2022-12-01"
"용산구","자치03-21(A1) (한강대로88길 11)","자치03-21(A1) (한강대로88길 11)","37.5445","126.9730","1","2022-12-01"
"용산구","자치03-23(00) (갈월동 7-68)","자치03-23(00) (갈월동 7-68)","37.5468","126.9730","1","2022-12-01"
"용산구","자치03-24(00) 21-2차(남영동 108 다세대주택 앞)","자치03-24(00) 21-2차(남영동 108 다세대주택 앞)","37.5417","126.9743","1","2022-12-01"
"용산구","자치03-25(00) 21-2차(갈월동 93-1 돈가스창고 앞)","자치03-25(00) 21-2차(갈월동 93-1 돈가스창고 앞)","37.5430","126.9717","1","2022-12-01"
"용산구","자치03-26(00) 21-2차(동자동 19-61 보람빌라 앞 옹벽)","자치03-26(00) 21-2차(동자동 19-61 보람빌라 앞 옹벽)","37.5520","126.9751","1","2022-12-01"
"용산구","자치04-01(00) (서계동 33-265 청파중앙교회 옆)","자치04-01(00) (서계동 33-265 청파중앙교회 옆)","37.5515","126.9676","1","2022-12-01"
"용산구","자치04-02(00) (서계동 226-3 청파어린이공원 입구)","자치04-02(00) (서계동 226-3 청파어린이공원 입구)","37.5534","126.9686","1","2022-12-01"
"용산구","자치04-03(00) 20-2차(서계동 234-42 제일빌딩 옆)","자치04-03(00) 20-2차(서계동 234-42 제일빌딩 옆)","37.5532","126.9663","1","2022-12-01"
"용산구","자치04-04(00) (청파동1가 1-18 희림빌라 옆)","자치04-04(00) (청파동1가 1-18 희림빌라 옆)","37.5497","126.9673","1","2022-12-01"
"용산구","자치04-05(00) (청파동1가 97-13 한마음빌라 옆)","자치04-05(00) (청파동1가 97-13 한마음빌라 옆)","37.5480","126.9670","1","2022-12-01"
"용산구","자치04-05(A1) (청파동1가 97-16)","자치04-05(A1) (청파동1가 97-16)","37.5474","126.9669","1","2022-12-01"
"용산구","자치04-06(00) 20-2차(청파동1가 121-3 천리교분회 정문 앞)","자치04-06(00) 20-2차(청파동1가 121-3 천리교분회 정문 앞)","37.5485","126.9684","1","2022-12-01"
"용산구","자치04-07(00) (청파동1가 205-5 명성부동산 맞은 편)","자치04-07(00) (청파동1가 205-5 명성부동산 맞은 편)","37.5484","126.9635","1","2022-12-01"
"용산구","자치04-08(00) (청파동2가 1-146 숙대후문 옆 횡단보도)","자치04-08(00) (청파동2가 1-146 숙대후문 옆 횡단보도)","37.5464","126.9634","1","2022-12-01"
"용산구","자치04-09(00) (청파동2가 10-33 휴타임가게 옆)","자치04-09(00) (청파동2가 10-33 휴타임가게 옆)","37.5469","126.9679","1","2022-12-01"
"용산구","자치04-09(A1) 19-1차(청파동1가 102-9)","자치04-09(A1) 19-1차(청파동1가 102-9)","37.5469","126.9690","1","2022-12-01"
"용산구","자치04-09(B1) 20-1차(청파동1가 190)","자치04-09(B1) 20-1차(청파동1가 190)","37.5468","126.9698","1","2022-12-01"
"용산구","자치04-10(00) 20-2차(청파동3가 111-38 대운부동산 앞)","자치04-10(00) 20-2차(청파동3가 111-38 대운부동산 앞)","37.5448","126.9669","1","2022-12-01"
"용산구","자치04-11(00) (청파동3가 108-30 동네미니슈퍼 앞)","자치04-11(00) (청파동3가 108-30 동네미니슈퍼 앞)","37.5439","126.9678","1","2022-12-01"
"용산구","자치04-12(00) (청파동3가 140-10  천주교 청파동성당 앞)","자치04-12(00) (청파동3가 140-10  천주교 청파동성당 앞)","37.5435","126.9650","1","2022-12-01"
"용산구","자치04-13(00) (청파동3가 105-4 구.청파2동사무소 앞)","자치04-13(00) (청파동3가 105-4 구.청파2동사무소 앞)","37.5436","126.9698","1","2022-12-01"
"용산구","자치04-14(00) (청파동2가 8-3 골목길 계단 앞)","자치04-14(00) (청파동2가 8-3 골목길 계단 앞)","37.5465","126.9671","1","2022-12-01"
"용산구","자치04-14(A1) (효창원로86길 68)","자치04-14(A1) (효창원로86길 68)","37.5465","126.9668","1","2022-12-01"
"용산구","자치04-15(00) (구.자치9-16 청파동2가 53-17 숙대창업관 뒤)","자치04-15(00) (구.자치9-16 청파동2가 53-17 숙대창업관 뒤)","37.5454","126.9655","1","2022-12-01"
"용산구","자치04-17(00) (청파동3가 118-78 빌라건물등 주변)","자치04-17(00) (청파동3가 118-78 빌라건물등 주변)","37.5430","126.9676","1","2022-12-01"
"용산구","자치04-18(00) 21-1차(청파동3가 118-48 델포이빌딩 옆)","자치04-18(00) 21-1차(청파동3가 118-48 델포이빌딩 옆)","37.5438","126.9664","1","2022-12-01"
"용산구","자치04-18(A1) (청파로43길 71)","자치04-18(A1) (청파로43길 71)","37.5441","126.9666","1","2022-12-01"
"용산구","자치04-19(00) (청파동1가 1-121 가음빌라 아래 골목)","자치04-19(00) (청파동1가 1-121 가음빌라 아래 골목)","37.5506","126.9669","1","2022-12-01"
"용산구","자치04-19(A1) (청파로71가길 29)","자치04-19(A1) (청파로71가길 29)","37.5501","126.9669","1","2022-12-01"
"용산구","자치04-20(00) (서계동 242-20 보현의집 옆 공간)","자치04-20(00) (서계동 242-20 보현의집 옆 공간)","37.5526","126.9642","1","2022-12-01"
"용산구","자치04-21(00) (청파동2가 33-18 골목길)","자치04-21(00) (청파동2가 33-18 골목길)","37.5458","126.9694","1","2022-12-01"
"용산구","자치04-22(00) (청파동1가 1-55 동진빌라 가동 입구)","자치04-22(00) (청파동1가 1-55 동진빌라 가동 입구)","37.5510","126.9664","1","2022-12-01"
"용산구","자치04-23(00) (청파동2가 1-34 맞은편 (청파초교 돌담))","자치04-23(00) (청파동2가 1-34 맞은편 (청파초교 돌담))","37.5473","126.9650","1","2022-12-01"
"용산구","자치04-24(00) (청파동3가 121-39 미문교회 입구)","자치04-24(00) (청파동3가 121-39 미문교회 입구)","37.5427","126.9694","1","2022-12-01"
"용산구","자치04-25(00) (서계동 238-15 야후공인중계사 앞)","자치04-25(00) (서계동 238-15 야후공인중계사 앞)","37.5526","126.9658","1","2022-12-01"
"용산구","자치04-25(A1) (청파로85길 62)","자치04-25(A1) (청파로85길 62)","37.5525","126.9656","1","2022-12-01"
"용산구","자치04-30(00) (청파동2가 1-180 비상소화장치옆)","자치04-30(00) (청파동2가 1-180 비상소화장치옆)","37.5472","126.9661","1","2022-12-01"
"용산구","자치04-30(A1) (청파동2가 1-61)","자치04-30(A1) (청파동2가 1-61)","37.5477","126.9662","1","2022-12-01"
"용산구","자치04-31(00) (서계동 259-2 서계1 경로당 앞)","자치04-31(00) (서계동 259-2 서계1 경로당 앞)","37.5507","126.9641","1","2022-12-01"
"용산구","자치04-32(00) (청파동3가 118-155 주택담장 뒤 전신주)","자치04-32(00) (청파동3가 118-155 주택담장 뒤 전신주)","37.5433","126.9671","1","2022-12-01"
"용산구","자치04-37(00) (청파동1가 1-12 주차장 앞)","자치04-37(00) (청파동1가 1-12 주차장 앞)","37.5494","126.9677","1","2022-12-01"
"용산구","자치04-37(A1) (청파로71나길 22)","자치04-37(A1) (청파로71나길 22)","37.5486","126.9677","1","2022-12-01"
"용산구","자치04-38(00) 20-2차(청파동3가 121-15 주택 앞)","자치04-38(00) 20-2차(청파동3가 121-15 주택 앞)","37.5434","126.9686","1","2022-12-01"
"용산구","자치04-38(A1) (청파로43길 36)","자치04-38(A1) (청파로43길 36)","37.5437","126.9686","1","2022-12-01"
"용산구","자치04-39(00) (서계동 252-11 만리중앙교회 앞)","자치04-39(00) (서계동 252-11 만리중앙교회 앞)","37.5504","126.9650","1","2022-12-01"
"용산구","자치04-39(A1) (효창원로104길 37-1)","자치04-39(A1) (효창원로104길 37-1)","37.5504","126.9658","1","2022-12-01"
"용산구","자치04-40(00) 21-1차(청파동2가 36-31 청파어린이집 앞)","자치04-40(00) 21-1차(청파동2가 36-31 청파어린이집 앞)","37.5453","126.9692","1","2022-12-01"
"용산구","자치04-41(00) 21-1차(청파동1가 1-152 청파이발관 앞 삼거리)","자치04-41(00) 21-1차(청파동1가 1-152 청파이발관 앞 삼거리)","37.5495","126.9642","1","2022-12-01"
"용산구","자치04-41(A1) (효창원로98길 26)","자치04-41(A1) (효창원로98길 26)","37.5490","126.9647","1","2022-12-01"
"용산구","자치04-41(B1) (효창원로98길 28-1)","자치04-41(B1) (효창원로98길 28-1)","37.5489","126.9648","1","2022-12-01"
"용산구","자치04-44(00) 21-1차(서계동 258-8)","자치04-44(00) 21-1차(서계동 258-8)","37.5518","126.9643","1","2022-12-01"
"용산구","자치04-45(00) 21-1차(청파로93길 14(서계동 223-33))","자치04-45(00) 21-1차(청파로93길 14(서계동 223-33))","37.5543","126.9681","1","2022-12-01"
"용산구","자치04-45(A1) 21-1차(청파로93길 6)","자치04-45(A1) 21-1차(청파로93길 6)","37.5543","126.9686","1","2022-12-01"
"용산구","자치04-46(00) 21-1차(서계동 33-57)","자치04-46(00) 21-1차(서계동 33-57)","37.5521","126.9680","1","2022-12-01"
"용산구","자치04-46(A1) (청파로83길 23)","자치04-46(A1) (청파로83길 23)","37.5520","126.9678","1","2022-12-01"
"용산구","자치04-47(00) (서계동 251-3 우진슈퍼 윗쪽 삼거리)","자치04-47(00) (서계동 251-3 우진슈퍼 윗쪽 삼거리)","37.5515","126.9653","1","2022-12-01"
"용산구","자치04-47(A1) 19-1차(서계동 251-19)","자치04-47(A1) 19-1차(서계동 251-19)","37.5513","126.9655","1","2022-12-01"
"용산구","자치04-48(00) (청파동1가 91-53 정쉐르빌 코너)","자치04-48(00) (청파동1가 91-53 정쉐르빌 코너)","37.5492","126.9662","1","2022-12-01"
"용산구","자치04-51(00) (서계동 33-114 골목 내 삼거리)","자치04-51(00) (서계동 33-114 골목 내 삼거리)","37.5523","126.9673","1","2022-12-01"
"용산구","자치04-53(00) (청파로73길 92 (서계동 33-37))","자치04-53(00) (청파로73길 92 (서계동 33-37))","37.5520","126.9660","1","2022-12-01"
"용산구","자치04-53(A1) (청파로73길 91-2)","자치04-53(A1) (청파로73길 91-2)","37.5520","126.9660","1","2022-12-01"
"용산구","자치04-54(00) (청파로47나길 68 공중전화기 옆)","자치04-54(00) (청파로47나길 68 공중전화기 옆)","37.5478","126.9682","1","2022-12-01"
"용산구","자치04-54(A1) (청파로63가길 17 코너)","자치04-54(A1) (청파로63가길 17 코너)","37.5476","126.9686","1","2022-12-01"
"용산구","자치04-55(00) (청파로77가길 4)","자치04-55(00) (청파로77가길 4)","37.5514","126.9683","1","2022-12-01"
"용산구","자치04-55(B1) (청파로77길 13)","자치04-55(B1) (청파로77길 13)","37.5511","126.9689","1","2022-12-01"
"용산구","자치04-56(00) (효창원로104나길 9)","자치04-56(00) (효창원로104나길 9)","37.5510","126.9647","1","2022-12-01"
"용산구","자치04-57(00) (효창원로94다길 11)","자치04-57(00) (효창원로94다길 11)","37.5486","126.9645","1","2022-12-01"
"용산구","자치04-58(00) (청파로71길 23 (청파동1가 58-18))","자치04-58(00) (청파로71길 23 (청파동1가 58-18))","37.5495","126.9685","1","2022-12-01"
"용산구","자치04-58(A1) (청파동1가 58)","자치04-58(A1) (청파동1가 58)","37.5494","126.9692","1","2022-12-01"
"용산구","자치04-59(00) (청파동3가 10-3 청파치안센터 옆)","자치04-59(00) (청파동3가 10-3 청파치안센터 옆)","37.5441","126.9709","1","2022-12-01"
"용산구","자치04-59(A1) (갈월동 69-116 굴다리)","자치04-59(A1) (갈월동 69-116 굴다리)","37.5441","126.9711","1","2022-12-01"
"용산구","자치04-60(00) (청파동2가 120-64 갈월동 지하차도)","자치04-60(00) (청파동2가 120-64 갈월동 지하차도)","37.5450","126.9708","1","2022-12-01"
"용산구","자치04-61(00) (청파동1가 180-6 청파동 쌍굴다리)","자치04-61(00) (청파동1가 180-6 청파동 쌍굴다리)","37.5486","126.9708","1","2022-12-01"
"용산구","자치04-61(A1) (청파로 330-22)","자치04-61(A1) (청파로 330-22)","37.5491","126.9705","1","2022-12-01"
"용산구","자치04-62(00) (청파로77길 35 앞)","자치04-62(00) (청파로77길 35 앞)","37.5518","126.9683","1","2022-12-01"
"용산구","자치04-63(00) (서계동 45-2 국립극단 뒷골목)","자치04-63(00) (서계동 45-2 국립극단 뒷골목)","37.5527","126.9679","1","2022-12-01"
"용산구","자치04-63(A1) (청파로85가길 2 앞 삼거리)","자치04-63(A1) (청파로85가길 2 앞 삼거리)","37.5526","126.9682","1","2022-12-01"
"용산구","자치04-66(00) (청파동2가 104-12)","자치04-66(00) (청파동2가 104-12)","37.5462","126.9696","1","2022-12-01"
"용산구","자치04-66(A1) (청파로53길 16)","자치04-66(A1) (청파로53길 16)","37.5462","126.9692","1","2022-12-01"
"용산구","자치04-68(00) (청파로 47나길 45-33)","자치04-68(00) (청파로 47나길 45-33)","37.5477","126.9677","1","2022-12-01"
"용산구","자치04-68(A1) (청파동1가 98-37)","자치04-68(A1) (청파동1가 98-37)","37.5474","126.9674","1","2022-12-01"
